avgClose,label
79046.088,79003.54
79043.19399999999,79040.01
79025.11,79167.39
79046.188,79161.28
79067.24399999999,79223.41
79119.126,79280.0
79174.41799999999,79353.99
79237.21399999999,79588.02
79321.34,79687.99
79426.682,79599.91
79501.982,79753.23
79596.628,79899.99
79705.82800000001,79982.0
79784.624,79862.01
79819.428,80033.99
79906.24399999999,79986.01
79952.8,79928.01
79958.40400000001,79839.82
79929.96800000001,79880.0
79933.566,79771.93
79881.154,79675.6
79819.072,79682.0
79769.87,79636.07
79729.12000000001,79789.83
79711.086,79837.99
79724.298,79928.0
79774.778,80230.03
79884.384,80053.42
79967.85399999999,80049.99
80019.886,80108.0
80073.888,80177.28
80123.74399999999,80035.99
80084.936,79760.01
80026.254,79784.12
79973.08,79623.72
79876.224,79867.92
79814.35199999998,79899.9
79787.134,79999.7
79835.07200000001,80050.66
79888.38,79972.01
79958.03800000002,79998.76
79984.20599999999,79581.91
79920.60800000001,79444.01
79809.47,79483.94
79696.126,79476.01
79596.926,79122.4
79421.65400000001,79061.9
79317.652,78839.21
79196.69200000001,78479.91
78995.88599999998,78742.01
78849.08600000001,78505.29
78725.66399999999,78343.37
78581.958,78425.39
78499.19399999999,78328.64
78468.94,78200.01
78360.54000000001,78369.99
78333.48000000001,78647.86
78394.378,78588.0
78426.9,78401.11
78441.394,78440.0
78489.392,78497.99
78514.992,78404.34
78466.28799999999,78372.63
78423.21399999999,78190.0
78380.992,78031.99
78299.39,77879.99
78175.79000000001,78119.81
78118.88399999999,77833.34
78011.026,77588.72
77890.76999999999,77540.01
77792.374,77691.86
77754.74799999999,77557.74
77642.334,77414.25
77558.51599999999,77445.37
77529.84599999999,77131.52
77448.148,77015.03
77312.782,77069.02
77215.03800000002,76914.75
77115.138,76661.25
76958.314,76592.02
76850.414,77020.01
76851.41,77313.45
76900.296,77056.01
76928.54800000001,77357.99
77067.896,77349.99
77219.48999999999,77350.23
77285.534,77191.99
77261.242,77159.91
77282.022,77416.01
77293.626,77699.36
77363.5,77328.75
77359.204,77531.99
77427.204,77521.74
77499.56999999999,77459.9
77508.348,77446.0
77457.676,77279.91
77447.90800000001,77259.91
77393.49200000001,77145.32
77318.208,76965.23
77219.274,76789.99
77088.072,76731.84
76978.45800000001,76992.69
76925.014,76858.61
76867.67199999999,76624.72
76799.56999999999,76596.01
76760.774,76481.28
76710.66199999998,76580.75
76628.274,77028.01
76662.15400000001,76854.05
76708.01999999999,76724.37
76733.692,76914.01
76820.238,76870.03
76878.094,76905.95
76853.682,76674.35
76817.742,76678.0
76808.468,76743.85
76774.43599999999,77022.0
76804.83,77142.01
76852.042,77100.0
76937.17199999999,77107.99
77023.17,77133.41
77101.08200000001,77130.44
77122.77,76951.25
77084.61799999999,77043.4
77073.298,77040.0
77059.7,77079.91
77049.0,76836.97
76990.30600000001,76962.0
76992.456,76936.0
76970.976,77060.0
76974.976,77133.83
76985.76,77082.62
77034.89,77100.0
77062.49,76700.0
77015.29000000001,76779.79
76959.24799999999,76765.03
76885.48799999998,76813.55
76831.67399999998,76785.1
76768.69399999999,76685.0
76765.69399999999,76575.19
76724.774,76410.54
76653.876,76519.91
76595.148,76515.99
76541.326,76657.49
76535.824,76731.21
76567.028,76627.65
76610.45,76578.0
76622.068,76587.88
76636.446,76517.15
76608.378,76564.0
76574.936,76352.01
76519.808,76448.96
76494.0,76516.98
76479.81999999999,76365.01
76449.392,76469.2
76430.432,76386.1
76437.25,76322.42
76411.94200000001,76076.35
76323.81599999999,76225.31
76295.87599999999,76645.98
76331.232,76619.9
76377.992,76747.72
76463.052,76680.0
76583.78199999999,76757.04
76690.128,76500.01
76660.934,76644.84
76665.92199999999,76573.33
76631.04400000001,76416.0
76578.24399999999,76522.07
76531.25,76408.73
76512.99399999999,75814.48
76346.92199999999,75316.03
76095.46199999998,75206.7
75853.60199999998,75024.0
75553.988,74690.57
75210.356,75405.05
75128.47,75679.74
75201.212,75494.61
75258.794,76136.0
75481.19399999999,76107.13
75764.50600000001,76070.53
75897.602,76217.4
76005.134,76200.0
76146.212,76215.22
76162.05600000001,76279.36
76196.50200000001,76113.26
76205.048,75855.19
76132.606,76064.51
76105.508,75912.0
76044.864,75586.11
75906.214,75804.55
75844.472,75928.37
75859.108,75674.44
75781.094,75600.57
75718.80799999999,75608.69
75723.324,75762.26
75714.86600000001,75634.05
75656.00200000001,75703.69
75661.852,75492.05
75640.148,75692.38
75656.886,75481.06
75600.646,75281.09
75530.054,75326.02
75454.51999999999,75143.3
75384.76999999999,75073.33
75260.95999999999,75447.76
75254.3,75312.0
75260.482,75819.54
75359.186,75808.77
75492.28,75719.13
75621.44,75720.48
75675.984,76054.57
75824.49799999999,76336.17
75927.824,76565.2
76079.11,76751.54
76285.59199999999,76539.99
76449.49399999999,76416.34
76521.848,76416.0
76537.81399999998,76511.2
76527.014,76434.79
76463.664,76514.97
76458.65999999999,76612.48
76497.88799999999,76634.43
76541.574,76604.0
76560.13399999999,76506.12
76574.4,76531.6
76577.726,76627.99
76580.82800000001,76597.38
76573.418,76734.83
76599.584,76871.84
76672.728,77026.24
76771.656,77284.56
76902.97,77035.08
76990.51,76980.22
77039.58800000002,76914.01
77048.022,76985.81
77039.936,76929.61
76968.946,77138.89
76989.708,76965.26
76986.716,76933.39
76990.592,76829.02
76959.23400000001,77479.7
77069.25200000001,77313.13
77104.1,77638.35
77238.718,77524.63
77356.966,77583.08
77507.77800000002,77707.17
77553.272,77869.57
77664.56,77807.05
77698.3,77913.99
77776.17199999999,77749.81
77809.518,77664.88
77801.06,77694.12
77765.97,77605.75
77725.70999999999,77417.65
77626.442,77453.08
77567.096,77416.14
77517.348,77509.43
77480.41,77312.91
77421.84199999999,77223.54
77383.01999999999,77108.0
77314.004,77260.63
77282.902,77184.25
77217.86600000001,77287.74
77212.832,77304.35
77228.99399999999,77289.26
77265.246,77446.09
77302.33799999999,77353.89
77336.26600000002,77265.99
77331.916,77293.08
77329.662,77246.52
77321.114,77184.8
77268.856,77194.62
77237.00200000001,77383.97
77260.598,77359.79
77273.94,77458.01
77316.238,77478.26
77374.93000000001,77365.89
77409.18400000001,77421.94
77416.778,77519.87
77448.794,77434.79
77444.15,77260.0
77400.49799999999,77226.43
77372.606,76980.0
77284.218,77062.89
77192.822,77100.0
77125.864,77147.97
77103.45800000001,77347.83
77127.738,77190.0
77169.738,76279.91
77013.14199999999,76116.0
76816.34199999999,76563.99
76699.546,76516.0
76533.18000000001,76357.25
76366.63,76569.42
76424.53199999999,76019.91
76405.31399999998,75926.61
76277.83799999999,75952.72
76165.182,76299.99
76153.73000000001,76126.44
76065.134,76230.01
76107.15400000001,76295.74
76180.98000000001,76366.01
76263.638,76471.05
76297.85,76476.87
76367.936,76253.3
76372.594,76295.93
76372.632,76256.13
76350.65599999999,76200.19
76296.484,76509.99
76303.108,76857.39
76423.926,76899.99
76544.738,76760.86
76645.684,76930.92
76791.82999999999,76859.29
76861.68999999999,76958.11
76881.834,77040.43
76909.92199999999,76887.46
76935.242,76835.27
76916.112,77193.09
76982.872,77706.0
77132.45,77240.0
77172.364,77428.0
77280.472,77659.2
77445.258,77698.12
77546.264,78097.85
77624.634,77515.28
77679.69000000002,77370.04
77668.098,77596.0
77655.458,77612.36
77638.306,77602.4
77539.21599999999,77868.29
77609.81799999998,77549.36
77645.682,77470.0
77620.48199999999,77295.99
77557.208,77215.4
77479.808,76870.0
77280.15,77253.17
77220.912,77341.07
77195.126,77394.0
77214.728,77506.0
77272.848,77467.49
77392.34599999999,77392.0
77420.112,77267.86
77405.47,77080.6
77342.79,77102.44
77262.078,77347.83
77238.14600000001,77289.16
77217.57800000001,77258.0
77215.606,77323.76
77264.23800000001,77508.23
77345.396,77760.99
77428.02799999999,77726.1
77515.416,77605.58
77584.932,77583.95
77636.97,77835.99
77702.52200000001,77923.99
77735.122,77839.99
77757.9,77991.35
77835.054,78115.71
77941.40600000002,78267.68
78027.744,78744.39
78191.82400000001,78265.39
78276.90400000001,78503.99
78379.432,78932.3
78542.75,80744.0
79038.014,80820.66
79453.268,81534.91
80107.17199999999,81192.32
80644.838,80955.0
81049.378,81356.0
81171.778,81537.6
81315.166,82202.16
81448.61600000001,82003.55
81610.862,82014.44
81822.75,82309.68
82013.486,82378.0
82181.566,82915.27
82324.188,82581.67
82439.812,82322.3
82501.38399999999,82584.97
82556.442,82110.46
82502.934,82104.02
82340.68400000001,82050.38
82234.426,81788.37
82127.64,82033.27
82017.3,81973.99
81990.00600000001,82300.74
82029.35,82382.22
82095.718,82452.45
82228.534,82393.51
82300.58200000001,82510.01
82407.78600000001,82450.0
82437.638,82306.0
82422.394,82286.51
82389.206,82313.83
82373.27,82332.08
82337.68400000001,82300.01
82307.68600000002,82300.84
82306.65400000001,82170.47
82283.446,82160.96
82252.872,82077.87
82202.03,82065.69
82155.166,82466.01
82188.2,82540.01
82262.10800000001,82775.61
82385.038,82780.58
82525.58,82988.99
82710.24,83204.0
82857.838,83146.0
82979.036,83363.03
83096.51999999999,83480.66
83236.53600000001,83423.94
83323.526,83392.02
83361.13,83336.24
83399.178,83101.02
83346.776,82901.7
83230.98400000001,82954.22
83137.04000000001,83150.0
83088.63600000001,83261.89
83073.766,83284.29
83110.42,83333.66
83196.81199999999,83311.27
83268.222,83292.85
83296.79199999999,83422.5
83328.91400000002,83282.1
83328.476,83361.56
83334.056,83239.99
83319.8,83163.01
83293.83200000001,83037.99
83216.93000000001,83064.86
83173.48199999999,83032.64
83107.698,83056.83
83071.066,83011.33
83040.73000000001,83120.78
83057.28800000002,83018.31
83047.97799999999,82913.04
83024.05799999999,82770.0
82966.692,82773.52
82919.13,82849.99
82864.972,82717.57
82804.824,82778.02
82777.82,82650.0
82753.82,82619.88
82723.092,82615.22
82676.138,82603.49
82653.322,82535.7
82604.85800000001,82479.99
82570.856,82463.98
82539.676,82387.59
82494.15,82414.73
82456.398,82448.05
82438.86799999999,82284.52
82399.774,82147.83
82336.54400000001,82119.39
82282.90400000001,82200.0
82239.95800000001,82352.85
82220.91799999999,82353.24
82234.662,82452.11
82295.51800000001,82487.66
82369.17199999999,82547.57
82438.686,82406.96
82449.508,82426.15
82464.09000000001,82292.28
82432.124,82446.0
82423.792,82380.0
82390.278,82432.41
82395.36799999999,82343.99
82378.936,82249.29
82370.338,82304.52
82342.042,82412.1
82348.46200000001,82510.28
82364.03600000001,82475.25
82390.288,82557.65
82451.96,82442.89
82479.634,82348.5
82466.914,82426.4
82450.13799999999,82355.58
82426.204,82291.6
82372.99399999999,82249.99
82334.41399999999,82200.0
82304.714,82098.29
82239.09199999999,81980.0
82163.976,81743.55
82054.366,81559.76
81916.31999999999,81633.09
81802.938,81652.18
81713.716,81596.06
81636.92799999999,81772.0
81642.61799999999,81726.62
81675.98999999999,81659.02
81681.176,81679.01
81686.542,81775.2
81722.37000000001,81867.0
81741.37000000001,81791.44
81754.334,81691.72
81760.874,81749.99
81775.06999999999,81796.59
81779.348,81655.27
81737.00200000001,81668.86
81712.486,81772.44
81728.63,81846.38
81747.908,81962.41
81781.072,81971.29
81844.27599999998,82019.26
81914.356,81952.49
81950.36600000001,82092.66
81999.622,82100.42
82027.22399999999,82104.01
82053.76800000001,82178.02
82085.52,82163.99
82127.82,82150.27
82139.342,82140.01
82147.26000000001,82183.65
82163.18800000001,82096.22
82146.82800000001,82117.01
82137.432,82158.03
82138.98399999998,82160.59
82143.1,82269.24
82160.218,82262.03
82193.38,82222.54
82214.486,82222.04
82227.288,82077.64
82210.698,82002.49
82157.348,81973.82
82099.70599999999,81903.05
82035.80799999999,81900.0
81971.4,82031.92
81962.256,82156.72
81993.102,82166.39
82031.616,82076.44
82066.294,82111.99
82108.69200000001,82036.97
82109.702,82018.7
82082.09800000001,81812.25
82011.26999999999,81376.57
81871.296,81464.12
81741.722,81573.2
81648.96800000001,81791.56
81603.54000000001,81718.0
81584.69,81595.81
81628.538,81614.63
81658.64,81800.0
81704.0,81759.46
81697.58,81718.07
81697.59400000001,81648.59
81708.15,81768.4
81738.90400000001,81561.38
81691.18000000001,81442.0
81627.688,81585.99
81601.272,81673.31
81606.216,81545.79
81561.69399999999,81549.99
81559.416,81466.9
81564.396,81381.79
81523.556,81503.09
81489.51199999999,81789.28
81538.21,81844.89
81597.19,81778.73
81659.556,81941.25
81771.448,81904.99
81851.828,81818.59
81857.68999999999,81942.8
81877.27199999998,82039.99
81929.524,82036.71
81948.61600000001,82051.99
81978.016,82029.8
82020.258,82071.77
82046.052,81925.71
82023.19600000001,81818.29
81979.512,81729.79
81915.072,81770.56
81863.224,81746.0
81798.06999999999,81606.18
81734.164,81681.26
81706.758,81657.99
81692.398,81766.05
81691.496,81686.85
81679.666,81652.17
81688.864,81547.96
81662.204,81569.65
81644.53600000001,81720.97
81635.51999999999,81619.19
81621.988,81708.61
81633.276,81772.7
81678.224,81854.69
81735.232,81888.17
81768.67199999999,81835.21
81811.876,81882.01
81846.55600000001,81814.75
81854.966,81671.7
81818.368,81649.0
81770.534,81747.6
81753.01200000002,81701.63
81716.93600000002,82007.94
81755.57400000001,82044.57
81830.14800000002,82024.11
81905.17,81844.0
81924.45,81629.11
81909.946,81723.64
81853.086,81710.46
81786.264,81631.74
81707.79000000001,81553.07
81649.604,81542.79
81632.34,81822.01
81652.014,81845.61
81679.044,81743.82
81701.45999999999,81494.03
81689.652,81165.62
81614.218,80891.99
81428.21399999999,81214.52
81301.99600000001,81146.79
81182.59,80874.36
81058.65599999999,80998.0
81025.132,81070.38
81060.81,81103.48
81038.602,81101.98
81029.63999999998,81436.01
81141.97,81288.01
81199.972,81625.38
81310.972,81590.68
81408.412,81639.99
81516.014,81528.99
81534.61,81470.74
81571.15599999999,81272.19
81500.518,80982.01
81378.78400000001,81078.0
81266.386,80718.05
81104.198,80574.51
80924.952,80376.0
80745.714,80232.01
80595.714,79929.46
80366.00600000001,79244.47
80071.29000000001,79217.4
79799.86800000002,78706.17
79465.90199999999,79199.01
79259.302,78757.0
79024.81,78807.67
78937.45,79089.65
78911.9,78884.74
78947.61399999999,78835.5
78874.912,78900.0
78903.512,78853.99
78912.776,79318.01
78958.448,79330.44
79047.588,79226.0
79125.688,79442.0
79234.088,79420.15
79347.31999999999,79453.82
79374.48199999999,79234.0
79355.19399999999,78834.0
79276.794,78794.34
79147.26199999999,78930.0
79049.232,79052.82
78969.03199999999,79182.0
78958.63200000001,79143.14
79020.46,79250.95
79111.782,79390.01
79203.78400000001,79229.99
79239.21800000001,79316.69
79266.15599999999,79328.01
79303.13,79542.77
79361.494,79408.01
79365.09400000001,79280.06
79375.10800000001,79425.54
79396.878,79633.17
79457.91,79739.71
79497.298,79592.03
79534.102,79640.0
79606.09,79708.59
79662.7,79520.0
79640.06599999999,79371.64
79566.452,79502.07
79548.45999999999,79700.25
79560.51,79519.81
79522.754,79573.99
79533.552,79637.99
79586.822,79515.12
79589.432,79366.01
79522.584,79545.06
79527.63399999999,79596.67
79532.17,79345.99
79473.76999999999,79473.86
79465.518,79700.82
79532.48,79649.34
79553.33600000001,79806.6
79595.322,79903.99
79706.92199999999,79913.05
79794.76,79760.0
79806.59599999999,79585.39
79793.80600000001,79601.61
79752.80799999999,79729.26
79717.862,79798.8
79695.012,79866.5
79716.312,79937.02
79786.638,79906.85
79847.68600000002,79931.55
79888.144,79919.99
79912.38200000001,80009.99
79941.07999999999,79810.0
79915.676,79803.72
79895.05,79714.65
79851.67,79844.19
79836.51,79909.77
79816.466,79875.96
79829.65800000001,79824.24
79833.762,79759.99
79842.83,79762.92
79826.576,79714.52
79787.526,79659.44
79744.22200000001,79679.5
79715.274,79742.71
79711.818,79828.0
79724.834,79806.01
79743.13200000001,79719.9
79755.224,79835.32
79786.388,79865.88
79811.022,79919.99
79829.42,79805.3
79829.278,79766.02
79838.50200000001,79693.77
79810.19200000001,79658.7
79768.75600000001,79664.57
79717.672,79490.0
79654.612,79537.89
79608.986,79513.45
79572.922,79469.43
79535.068,79580.54
79518.262,79632.87
79546.836,79634.41
79566.13999999998,79698.97
79603.24399999999,79656.0
79640.55799999999,79607.3
79645.91,79571.78
79633.692,79612.71
79629.35200000001,79694.01
79628.36,79510.93
79599.346,79528.36
79583.55799999999,79454.96
79560.194,79515.68
79540.788,79409.89
79483.964,79399.99
79461.776,79313.79
79418.862,79230.39
79373.948,79043.48
79279.508,79086.95
79214.92,79245.57
79184.036,79408.7
79203.01800000001,79625.99
79282.138,79526.58
79378.758,79539.09
79469.18600000002,79758.03
79571.678,79801.68
79650.274,79757.21
79676.51800000001,79977.54
79766.70999999999,80205.68
79900.02799999999,80452.72
80038.96599999999,80197.05
80118.04000000001,80261.96
80218.99,80316.64
80286.81000000001,80408.58
80327.39000000001,80573.1
80351.46600000001,80700.18
80452.092,80626.43
80524.986,80520.01
80565.66,80438.55
80571.654,80421.6
80541.354,80347.04
80470.726,80302.05
80405.85,80377.07
80377.262,80478.27
80385.206,80529.7
80406.826,80600.01
80457.42000000001,80649.69
80526.948,80669.21
80585.376,80578.28
80605.378,80575.24
80614.486,80818.74
80658.232,80700.01
80668.296,80818.51
80698.156,80842.99
80751.098,80771.48
80790.34599999999,80800.99
80786.796,80968.66
80840.526,80856.0
80848.024,80915.57
80862.54000000001,81029.51
80914.14600000001,80923.23
80938.594,80805.99
80906.06,80797.39
80894.338,80804.0
80872.024,80869.35
80839.992,80888.15
80832.976,80672.94
80806.36600000001,80544.62
80755.812,80638.99
80722.81,80596.42
80668.224,80665.35
80623.66399999999,80804.01
80649.878,80739.14
80688.782,80700.01
80700.986,80653.99
80712.5,80673.29
80714.08799999999,80766.69
80706.624,80816.0
80721.996,80996.0
80781.19399999999,81128.55
80876.106,81109.41
80963.33,81097.14
81029.42,80989.74
81064.16799999999,80986.54
81062.276,81072.0
81050.96599999999,81111.37
81051.358,81170.95
81066.12000000001,81246.01
81117.374,81095.97
81139.26000000001,81102.0
81145.26000000001,81171.9
81157.366,80975.17
81118.20999999999,81045.66
81078.13999999998,81042.5
81067.446,80932.78
81033.602,80892.53
80977.728,81066.8
80996.05399999999,81336.23
81054.16799999999,81372.18
81120.10399999999,81387.99
81211.146,81407.16
81314.072,81266.76
81354.06399999998,81208.79
81328.57599999999,81552.22
81364.584,81449.99
81376.98399999998,81268.01
81349.15400000001,81230.0
81341.802,81341.14
81368.27200000001,81244.0
81306.628,81702.27
81357.084,81620.11
81427.504,81599.99
81501.50200000001,81530.19
81539.312,81631.89
81616.89,81539.51
81584.338,81482.31
81556.778,81499.6
81536.7,81658.58
81562.378,81770.94
81590.188,82062.74
81694.834,82224.35
81843.242,82284.0
82000.122,82211.99
82110.804,82173.91
82191.398,82408.21
82260.492,82450.0
82305.622,82395.13
82327.84800000001,82410.32
82367.514,82379.24
82408.58,82741.22
82475.182,82701.27
82525.43600000002,82744.07
82595.224,82945.29
82702.21800000001,82722.34
82770.83799999999,82636.0
82749.794,82550.0
82719.54,82665.53
82703.83200000001,82706.86
82656.146,82683.27
82648.33200000001,82818.82
82684.89600000001,82630.0
82700.89600000001,82521.72
82672.134,82486.49
82628.06000000001,82348.12
82561.03,82297.16
82456.698,82187.99
82368.296,82208.34
82305.62,82162.22
82240.76599999999,82037.35
82178.61200000001,82129.67
82145.114,82253.84
82158.28400000001,81933.07
82103.23,82006.01
82071.98800000001,82093.51
82083.22,82160.99
82089.484,82246.51
82088.01800000001,82332.15
82167.834,82298.14
82226.26000000001,82299.54
82267.46599999999,82106.2
82256.508,82063.89
82219.984,82115.52
82176.65800000001,82085.5
82134.13,82063.07
82086.836,81934.0
82052.396,81869.57
82013.532,82158.38
82022.104,82125.17
82030.038,82450.5
82107.524,83262.6
82373.24399999999,82924.95
82584.32,83063.77
82765.398,82960.01
82932.36600000001,82930.67
83028.4,82650.0
82905.87999999999,82692.0
82859.29000000001,82532.61
82753.05799999999,82173.92
82595.84,81754.16
82360.53799999999,81461.03
82122.74399999999,81882.04
81960.752,82009.18
81856.066,82018.01
81824.88399999999,82169.4
81907.932,81999.99
82015.724,81898.0
82018.916,81929.08
82002.896,81975.45
81994.384,81869.57
81934.418,82016.01
81937.622,82043.82
81966.786,82184.93
82017.956,82447.79
82112.424,82667.76
82272.062,82520.75
82373.01,82574.18
82479.082,82518.0
82545.696,82521.74
82560.486,82485.94
82524.122,82300.0
82479.972,82281.91
82421.518,82252.53
82368.424,82150.01
82294.07800000001,82246.35
82246.16,82656.92
82317.54400000001,82689.87
82399.136,82959.17
82540.46399999999,82974.0
82705.262,82888.93
82833.77799999999,82792.46
82860.886,82812.59
82885.43000000001,82881.99
82869.99399999999,82961.99
82867.592,82789.99
82847.80399999999,82990.01
82887.314,82985.99
82921.994,83144.01
82974.398,83800.0
83142.0,83943.99
83372.8,83842.01
83543.2,83956.52
83737.30600000001,83930.0
83894.504,84111.1
83956.724,83950.01
83957.928,83993.93
83988.312,83728.75
83942.758,83931.99
83943.15599999999,84034.0
83927.736,83901.99
83918.132,83863.65
83892.076,83898.13
83925.952,83832.0
83905.954,83727.27
83844.60800000001,83607.99
83785.80799999999,83764.15
83765.90800000001,83909.67
83768.216,83894.01
83780.618,83890.85
83813.334,83897.85
83871.30600000001,83764.83
83871.44200000001,83767.18
83842.94399999999,83788.0
83821.742,83863.99
83816.37,83928.0
83822.4,83896.01
83848.636,83858.28
83866.856,83872.01
83883.65800000001,83716.99
83854.258,83767.65
83822.188,83824.0
83807.786,83864.43
83809.016,83953.28
83825.26999999999,84009.99
83883.87,83843.14
83898.96800000001,83972.87
83928.742,83962.08
83948.27200000001,83874.01
83932.418,83848.0
83900.02,83973.06
83926.004,84000.52
83931.53400000001,83930.52
83925.22200000001,84025.63
83955.546,84094.32
84004.81000000001,83910.01
83992.2,83768.0
83945.69600000001,83735.18
83906.628,83686.6
83838.822,83647.42
83749.44200000001,83780.01
83723.44200000001,83674.01
83704.644,83667.06
83691.02,83582.87
83670.274,83568.0
83654.38999999998,83467.99
83591.986,83465.15
83550.21399999999,83474.34
83511.67,83395.03
83474.102,83367.85
83434.072,83372.95
83415.064,83474.0
83416.834,83443.0
83410.566,83415.34
83414.628,83342.86
83409.63,83325.75
83400.19,83273.45
83360.08,83200.0
83311.48000000001,83279.9
83284.39199999999,83215.38
83258.896,83331.22
83259.98999999999,83413.93
83288.086,83448.41
83337.768,83412.01
83364.19,83557.87
83432.688,83423.84
83451.21199999998,83344.13
83437.25200000001,83359.54
83419.47799999999,83276.12
83392.3,83333.09
83347.344,83277.19
83318.014,83357.1
83320.60799999998,83382.7
83325.24,83465.7
83363.156,83487.24
83393.986,83454.0
83429.348,83376.51
83433.23000000001,83369.08
83430.50600000001,83357.94
83408.954,83399.01
83391.308,83339.62
83368.432,83209.6
83335.05,83171.98
83295.63,83176.54
83259.35,83164.18
83212.38399999999,83253.25
83195.11,83311.14
83215.41799999999,83265.14
83234.05,83193.48
83237.438,83217.39
83248.08,83231.14
83243.65800000001,83247.93
83231.016,83180.01
83213.99,83242.77
83223.848,83245.28
83229.426,83221.51
83227.5,83174.63
83212.84,83235.2
83223.878,83232.46
83221.816,82990.16
83170.79200000002,82957.54
83117.998,82804.87
83044.046,82847.27
82966.45999999999,82950.0
82909.96800000001,82943.99
82900.734,82976.18
82904.462,83029.14
82949.316,83056.6
82991.182,83068.38
83014.85800000001,83113.21
83048.70200000002,83120.64
83077.59400000001,83107.57
83093.28,83025.11
83086.982,82973.13
83067.932,82944.46
83034.182,82905.59
82991.17199999999,82940.0
82957.65800000001,82979.48
82948.532,83042.44
82962.394,83211.13
83015.728,82984.56
83031.522,83131.84
83069.88999999998,83121.48
83098.29,83199.9
83129.782,83282.37
83144.03,83208.04
83188.726,83347.83
83231.924,83292.45
83266.118,83328.0
83291.738,83433.97
83322.058,83416.01
83363.652,83369.74
83368.034,83463.05
83402.154,83410.22
83418.598,83384.81
83408.766,83319.88
83389.54000000001,83317.17
83379.026,83338.92
83354.2,83472.3
83366.616,83513.49
83392.35199999998,83537.99
83435.974,83477.08
83467.956,83719.99
83544.17000000001,83623.3
83574.37,83575.47
83586.76599999999,83667.07
83612.582,83746.0
83666.36600000001,83599.76
83642.32,83591.54
83635.968,83567.42
83634.358,83499.67
83600.878,83528.3
83557.33799999999,83597.1
83556.80600000001,83652.17
83568.932,83600.16
83575.48000000001,83613.34
83598.21399999999,83650.1
83622.574,83708.73
83644.9,83755.8
83665.626,83812.75
83708.144,83792.21
83743.918,83724.92
83758.882,83784.79
83774.094,83863.66
83795.666,84019.17
83836.94999999998,83769.36
83832.37999999999,83644.02
83816.2,83583.48
83775.938,83565.99
83716.404,83660.21
83644.612,83649.92
83620.724,83528.39
83597.598,83634.35
83607.772,83604.77
83615.528,83739.14
83631.314,83672.48
83635.826,83486.0
83627.348,83502.56
83600.99,83532.66
83586.568,83450.01
83528.742,83528.31
83499.908,83495.27
83501.762,83573.67
83515.984,83633.27
83536.106,83536.0
83553.304,83550.0
83557.642,83503.95
83559.378,83565.22
83557.68800000001,83482.24
83527.482,83401.5
83500.58200000001,83453.26
83481.234,83488.06
83478.05600000001,83426.39
83450.29000000001,83400.01
83433.84400000001,83328.98
83419.34,83400.0
83408.688,83381.8
83387.436,83420.44
83386.246,83524.1
83411.06399999998,83522.08
83449.684,83523.91
83474.46599999999,83647.93
83527.69200000001,83580.02
83559.60800000001,83604.13
83575.614,83538.07
83578.812,83503.56
83574.742,83498.99
83544.954,83528.3
83534.61,83562.67
83526.318,83528.3
83524.36399999999,83528.31
83529.314,83583.69
83546.254,83668.0
83574.19399999999,83725.12
83606.684,83724.75
83645.974,83770.17
83694.34599999999,83716.93
83720.99399999999,83923.04
83772.002,83834.0
83793.77799999999,83770.25
83802.878,83716.97
83792.23799999998,83829.86
83814.824,83871.99
83804.614,84015.82
83840.978,84002.77
83887.482,83832.0
83910.488,83669.82
83878.48000000001,83858.49
83875.78,83741.46
83820.90800000001,83832.25
83786.804,84177.94
83855.992,84229.72
83967.972,84473.37
84090.948,84458.24
84234.304,84399.71
84347.796,84714.81
84455.17000000001,84496.88
84508.602,84369.7
84487.868,84894.9
84575.2,84884.73
84672.204,85048.01
84738.84400000001,85000.0
84839.468,84857.9
84937.10800000001,84710.39
84900.206,84992.28
84921.71599999999,84827.75
84877.66399999999,84889.34
84855.53199999998,84681.18
84820.188,84679.99
84814.108,84984.75
84812.602,85037.73
84854.598,85151.23
84906.976,85216.47
85014.03399999999,85148.6
85107.75599999998,85288.81
85168.568,85146.02
85190.226,85074.04
85174.788,85008.4
85133.174,85163.78
85136.21,84889.99
85056.446,84909.34
85009.11000000002,84962.02
84986.706,85046.02
84994.23000000001,84991.99
84959.872,84815.22
84944.91799999999,84923.12
84947.674,84747.24
84904.718,84626.0
84820.714,84670.88
84756.492,84659.19
84725.286,84713.55
84683.372,84550.0
84643.924,84428.03
84604.33,84518.87
84573.928,84573.06
84556.70199999999,84608.69
84535.73,84722.63
84570.25600000001,84815.09
84647.66799999999,84849.06
84713.70599999999,84720.0
84743.094,84737.25
84768.80600000001,84760.71
84776.422,84895.58
84792.52,84826.08
84787.92400000001,84842.85
84812.49400000002,84922.35
84849.514,84943.39
84886.05,84977.83
84902.5,84966.38
84930.56000000001,84940.62
84950.114,85020.07
84969.658,85069.59
84994.898,85173.32
85033.99600000001,85178.01
85076.322,85088.68
85105.934,85100.87
85122.094,85075.32
85123.24,85195.07
85127.59,85083.51
85108.69,85049.99
85100.952,84993.03
85079.384,84947.25
85053.76999999999,84896.23
84994.00200000001,84930.79
84963.458,84901.32
84933.724,84943.4
84923.798,84976.9
84929.728,85046.61
84959.80399999999,85150.01
85003.648,85212.51
85065.886,85141.32
85105.47,85266.04
85163.298,85507.36
85255.448,85632.0
85351.84599999999,85786.2
85466.584,85633.47
85565.014,85472.01
85606.20800000001,85517.29
